income,age,hh_size,employed,assets,loan_amount,credit_score,subsidy,urban,region,default
63404.7995428385,26,5,1,63862.46014630101,22905.897664841013,638.3936410776562,0,0,east,0
81399.19864515658,26,5,1,129182.07658960954,28427.048116768667,697.6341703547075,0,1,west,0
67713.92748337622,56,3,1,67343.84810406294,29584.46206127725,575.3155380718397,0,1,west,0
64946.12497421341,62,3,1,119075.07181155558,16675.314087878676,679.9680194885997,0,0,south,0
54540.19879618664,32,1,1,71461.41728853599,25732.4459624074,548.797275747387,0,1,west,0
34653.32399503957,62,2,1,50864.18387759209,5945.9349206715315,610.967294768096,0,1,south,1
57078.34985817817,50,1,1,112976.19250845283,11716.6383103487,751.7546550134044,0,1,east,0
69710.85674621124,25,3,1,84670.58791999353,24585.81375382527,534.1671544246904,1,1,east,0
61080.66063385782,65,4,1,129352.86780849229,41605.019453970315,344.40650609762605,0,1,south,0
61368.20496417579,36,3,1,115224.1532900719,8905.465739618494,777.1803613587429,0,1,north,0
57122.64174153901,66,5,1,82324.43943416768,31140.41219506008,486.9525295733461,1,1,east,1
80029.91530636494,49,5,1,142993.87501681573,42909.18420074173,455.0395383394372,0,1,east,0
29216.026630360695,43,5,1,24189.52019612899,32623.366808838036,433.66015075976424,0,1,west,0
90760.32971333642,34,4,0,223324.51257029522,29893.02241351093,646.1708049746198,1,1,east,0
44277.842602901765,31,1,0,89493.88799928891,20163.65258842642,606.8417444502156,1,0,west,0
58836.23560733876,53,4,1,98470.44721295028,45720.17884584037,300.0,0,1,south,0
46742.39052617035,67,3,0,84239.86059513978,21374.089865305963,493.5648223344279,0,1,south,0
61395.247484423926,24,2,0,90997.72639594256,46620.82802646527,307.93814936835923,1,0,north,1
53626.30335830264,68,3,0,81014.7275483752,28795.50597995448,546.3681796128354,0,0,west,0
47958.898469608386,57,5,1,100266.96977223377,39408.60480816118,414.04046095620134,0,1,south,1
82708.55408307735,43,5,0,114137.23387473806,40868.87975155453,452.41721814442155,0,1,north,0
63579.15645375172,60,1,1,157266.95904049237,26995.59376320063,607.2086298648134,1,0,north,0
74505.88786534066,26,3,0,141333.51450121053,47768.426190441365,448.7252678614475,1,1,north,0
74363.17008840133,67,3,1,128443.94782443327,21727.174319722486,598.1301375298073,1,0,east,0
39951.1352372049,21,4,1,51219.930796387955,16392.041494335914,553.9946004184214,0,0,west,1
70770.35511828278,58,3,0,124382.763134449,6353.234951822284,735.14998061082,0,1,north,0
88844.20989347801,61,3,1,177994.94533339547,11671.33644533383,745.6613592465299,0,1,west,0
41788.63823760839,65,2,1,74816.541280629,37648.686233056156,397.78930354990763,0,1,north,0
49629.20651628694,21,5,1,111598.3960400539,28198.245410444513,487.5649074020823,0,0,south,0
42024.04804808871,23,3,1,71483.01561933206,43910.07788322177,435.28464743724,0,1,south,0
41495.69986905204,54,2,1,43579.12946971649,13880.25047674581,557.8193532209698,0,1,north,0
23017.2486191216,59,4,1,54195.0164750197,16841.35771711268,630.9493266748149,0,1,east,0
66569.42836846842,57,4,1,116777.02033442265,6187.234337657651,735.4128032467924,0,1,south,0
60436.55173821011,69,1,0,132924.30409709088,22650.77207729541,605.5296936598681,0,0,east,0
105144.55654723063,40,1,1,171976.68874210503,13652.84468920149,808.4113204257329,0,0,south,0
39341.16067493927,24,4,1,31825.283648889243,36461.3476631282,320.0369867783327,1,1,south,1
64275.387666653696,56,4,1,117397.59016944915,22493.98090988659,577.6311957225814,0,1,north,0
43092.62766421273,41,5,1,96681.90753935826,7918.231248239588,710.9560992910241,0,1,east,0
69390.42666610055,45,3,1,82906.6849687409,36872.4841012297,474.7955927271571,1,1,south,1
80413.46120320051,66,3,1,108751.97924542047,33219.401083445366,546.6763427507649,0,1,east,0
65926.99196540356,47,4,1,124012.50097927335,49945.37919268564,331.56708016767294,0,1,east,0
84316.5291826292,29,4,1,210561.03185566232,19512.782566379537,689.5367522450118,0,0,north,0
57767.880459875014,53,2,1,103339.77482828326,14406.232114173532,714.7316619161179,0,1,south,0
30640.048968874547,58,4,1,26942.03245207784,26892.503750057287,485.13631029006973,0,0,north,0
58454.992557099955,42,3,1,52991.85452778052,43829.334761246864,338.9270691797703,0,1,east,0
94102.62025512265,36,3,1,90597.35983926717,11003.63092262882,778.9993506668118,0,1,south,0
75419.46004914965,56,5,1,110125.13447679157,13000.716859536278,695.5214007206705,0,1,south,0
84423.79633971571,65,4,1,57851.637555440895,42676.128302028585,395.8361200344488,0,0,south,0
53236.760810910244,28,1,0,88628.98111799237,7454.6024677241485,703.8588153362238,0,1,east,0
54823.14709926862,58,1,0,133135.2357902527,22149.563860600083,613.9560566859169,0,0,west,0
36698.43312724014,65,5,1,85878.28949519059,17961.06739970295,619.4708785685085,0,1,east,0
76644.44706018566,47,1,1,141588.0498397222,26367.538478061677,655.883602594808,0,1,west,0
39740.42584586311,49,1,0,38958.53908647854,41771.36325505646,400.85618347415897,0,0,west,0
37153.33503769818,60,4,1,20848.591552973794,22679.18991396222,572.5956423378916,0,1,west,0
112568.47129047559,26,2,1,117924.65460266155,44985.51215291583,588.0733323510046,0,0,north,0
47499.903747476914,64,2,1,84251.96312890809,18613.971004132873,434.9935985354207,0,1,north,0
54781.551828196876,60,4,1,41194.90798064129,33758.59730437024,465.87185724996374,0,1,west,0
33353.44371554928,57,2,1,76150.84560887836,26930.323747965263,523.5296823576977,0,1,west,1
34060.81076176952,21,1,1,65411.785182070395,34819.272853071234,470.4366876102253,1,0,east,1
41547.97833551405,31,5,0,69026.19304590428,35240.4827892476,364.9426153202385,0,0,east,1
87861.77421227167,54,2,1,138008.29903953985,16413.824724094236,713.561160447263,1,0,west,1
63570.53141651114,40,4,1,132393.2764023239,41646.82391656411,457.11785912602613,1,1,west,0
57342.394914695404,31,3,1,102005.08685523513,35363.31952516925,415.8340427573249,0,0,south,1
48297.69661107288,56,2,1,61481.92650375082,36186.07836862855,349.80979150440993,0,0,north,1
52139.47581764596,38,3,1,57358.35572553073,12839.24644930991,707.262391178888,0,0,east,0
82237.78102476631,54,4,1,168952.66026119192,20987.95009667329,712.8063672221207,0,0,west,0
77449.67886996095,38,1,1,156226.64999038778,30149.22218001151,704.3082234404486,1,0,east,1
66242.20269577995,24,2,1,130455.9486429751,12999.933381464944,664.204147189648,0,1,north,0
69076.11874230247,35,3,0,74415.97833678017,7567.009792422254,631.660105093626,1,0,north,0
70924.9524055655,56,5,1,111380.3132050156,9565.267381622458,814.5383596598913,1,1,east,0
30228.019297753355,25,4,1,74116.9446340203,26507.11298724575,437.4981930556611,0,0,west,0
58081.503876477735,57,2,1,137889.38411258475,41084.36916097973,455.04369720567604,0,1,south,0
83665.9994871788,25,5,1,73606.3645606952,27406.456999242997,545.5469041147433,0,0,west,1
50593.079237428436,27,3,0,65908.32956440454,26369.2216669064,559.0444690113887,0,1,west,1
23021.37457390524,33,4,1,54639.008432008406,40220.74474128878,348.1444371287593,0,1,south,1
63486.64623486959,41,5,1,83743.79957037515,8057.304975043517,731.5232647848644,0,1,north,0
53815.98765434252,38,4,0,109259.49533454125,5087.304411824268,671.3693063992597,1,1,west,0
51749.20927056903,48,5,1,36497.698295641225,45663.76798698461,438.40651711783744,1,1,west,0
25294.43039106958,31,1,1,36797.54853662294,19776.87089576004,545.9626202153158,0,1,east,0
60197.820629026835,50,3,1,112026.16450479826,18919.118556506095,710.5326033345339,0,0,north,0
20929.338042390576,25,3,0,48847.0105471376,42679.31905694741,311.0734449629813,0,0,west,1
57324.83922317049,35,5,1,140838.97626719554,31753.244743243646,576.7384083296192,0,1,north,1
33066.02761996002,23,4,1,34735.9033183557,20696.7172949281,539.8257610576428,0,1,south,1
57366.407631651455,49,4,0,137388.7529468039,49028.44615291859,300.0,0,0,north,1
35651.60500543636,52,3,0,18782.788052823867,28428.489552823637,459.0662690304661,0,0,west,0
80244.43971128002,61,4,1,57710.77883400645,16277.533358786639,636.5823545587712,1,1,east,0
36929.775887998025,59,2,1,48170.01308229389,14285.03777773617,660.7927779716728,0,1,south,0
51609.70557306046,47,1,1,128773.06369481201,34478.518523736704,608.1524771671398,0,0,south,0
51987.248782910894,64,3,1,37963.22185195132,15607.019468449462,599.0707967265637,0,1,east,0
66148.37617702616,39,5,1,113357.15865849673,36190.29131451449,442.150087369064,0,1,south,1
61621.92495975071,21,2,1,44417.164892447996,10790.445339983256,676.7311117537788,0,1,south,0
40722.80733682448,24,2,1,40052.49814740461,33815.37734685269,423.6127764837076,0,0,north,1
39560.154495596675,38,2,1,26683.576762799432,10651.88850509396,582.8872975577154,0,1,south,0
47075.92817535122,44,5,0,93940.16021231445,19814.08246805096,560.3292125582224,1,0,south,0
84318.27312950252,42,2,1,181053.67035208666,36899.53174541991,469.1581630081213,0,1,south,1
17042.87737657391,26,3,1,22693.83547347422,15682.662460500262,590.3805971457875,0,0,south,1
74556.2679171156,42,5,1,74126.45371679844,8090.990035479472,654.9988642402232,0,0,north,0
76719.58965535369,50,5,1,186033.32940568638,36448.06808607277,528.816199167284,0,0,east,0
78912.11493919003,28,2,1,174026.53948153576,37172.98261176597,465.0192138184208,0,1,north,1
37055.42626008285,60,4,1,43772.38524201377,39681.142971517955,375.23548901250746,0,1,north,1
35157.72738767843,39,4,0,35003.12880224127,35432.27482696637,366.0954317309524,0,1,north,1
72391.17495309658,56,1,1,93319.83491583352,15388.816291341529,715.7112776249014,0,0,north,0
42673.076711081885,35,2,1,99085.99590019343,32791.45208488495,449.3895517480783,0,0,south,0
79321.53515953061,47,5,1,176863.67168357037,22089.572074683718,665.5741079205989,0,0,east,0
32665.388789648987,59,5,1,40876.360033662255,17739.42822101042,506.86121168606087,0,0,east,0
55879.0639961616,29,5,1,124378.99493419737,34412.635341815854,406.31962034902085,0,0,north,0
64014.90189007498,38,5,1,122332.52556780765,47164.13042770711,326.52437684454014,0,0,south,0
56598.09529484831,53,4,1,63625.428452401895,41542.03715541438,405.6897013752599,0,1,north,1
54648.73088188263,57,4,0,65428.857702493624,10093.393972825035,756.7356011677334,0,0,east,0
64746.52536076438,61,2,1,90559.60903716489,12384.127630436393,736.1560531864998,0,1,east,0
70286.94498276438,21,5,1,119491.09335766753,21176.746253466976,660.7497141638543,0,1,west,0
67859.80052425162,40,2,1,118852.20358414503,39354.53200561541,470.7943915898891,0,0,west,0
68679.89607184265,52,1,1,49986.30511523474,41451.21471214919,380.87656116589443,1,1,north,1
68344.63853320025,63,2,0,115675.45890497637,22598.173714195083,546.8938443004286,0,1,west,1
70539.18306930603,69,4,1,91610.13997267673,9618.871898173807,742.7107768372797,1,1,south,0
45185.351237463154,54,3,1,106111.9440991084,5620.601408017102,715.0673165762745,0,0,west,0
81308.53806033242,57,1,1,86573.10365886372,39015.5709006439,391.1867922016638,0,0,west,0
64560.67515588083,36,1,0,69412.20637525155,44497.83508708301,441.0389081376017,1,1,east,1
56242.831511666314,66,3,1,30740.566310007016,36269.357847357394,421.40110620817075,1,0,west,1
57866.21054399831,55,3,0,32500.04520799612,44070.302304848556,305.45234314872533,0,0,south,0
55005.71879682655,59,4,1,125942.40368950831,30966.810405121036,587.5891007857994,0,1,south,1
73941.02069822699,42,3,1,58153.67133196081,29096.894518071895,540.2841726570682,0,1,south,0
64694.18355707382,66,5,1,109599.97899988222,30028.256959729522,573.9912415169779,0,0,north,1
74721.09026037499,43,3,1,128717.56160333155,17629.60385263309,660.6764730823204,0,1,east,0
40707.74831477486,31,1,0,27536.17394724126,49646.63856863713,300.0,0,1,east,1
54229.63281189954,55,5,1,70558.24205514425,25512.55956140193,489.5596258879487,0,1,north,1
47147.483955989264,24,5,1,24918.654027788216,26253.7340901033,509.03009462876133,0,1,west,0
64658.535161350555,38,4,1,104013.48157522255,38166.77472963362,434.2350896744321,1,0,west,0
25337.512517925352,66,5,1,26694.66956780183,45985.533496282835,360.7035336411212,0,1,south,0
93076.18686019254,59,3,1,129783.96409431484,19995.170634425933,735.4876716646038,0,0,east,0
27480.935710668015,25,3,1,27878.30535563372,15926.65326310551,553.1445925832903,1,1,east,0
89162.25582338078,63,3,1,170023.77219325572,30286.921837307076,546.1101318919293,0,1,north,0
80702.87990227071,66,5,1,193166.59749525867,24711.710482495175,633.4836688895119,0,0,north,0
75988.49431303154,48,5,1,152752.2084936974,21943.55073453045,777.0181818324731,1,0,east,0
45263.012343902454,23,4,1,43680.15982030505,9911.474026660184,660.7264417696612,1,0,west,0
68464.96114581179,47,1,1,57603.65329049968,47007.58899255558,321.97177705238585,0,1,south,0
65964.2675851537,21,1,1,53369.95215829181,35710.593802819305,387.9563040891413,0,0,east,1
63421.797683518154,35,5,1,140596.033635849,20715.829508909275,609.873572574938,0,1,west,0
40153.06239933767,40,5,1,76478.32723978287,21747.785350696267,502.6922492090882,1,1,south,0
24486.21576708216,61,1,1,44396.82300470996,36450.90690457644,300.0,0,0,west,1
61497.97638427855,26,4,1,65031.39638038607,28589.61863976662,417.3103435095724,1,1,south,1
66687.93367193428,25,1,0,35950.0695647978,36178.32235653767,438.4381203995487,0,0,east,1
45789.690218612064,50,5,1,26696.05195087779,33930.45550461913,446.83038104161255,0,0,east,0
39288.262158326135,47,3,0,95881.1479115569,23363.002046584497,482.47672145695566,0,1,south,1
69181.7917269872,23,3,1,82648.74089348795,6169.463144109009,791.3447582996655,0,1,east,0
35534.1637681886,23,4,1,28137.68905136277,36846.54603407583,422.2808241902171,0,1,west,0
33414.01565310999,24,3,1,55684.8450983984,36498.189694442925,315.57420480672954,0,1,north,1
40221.96718156115,32,5,1,50992.06214142781,47351.35173049203,318.29490833431026,1,1,west,1
58444.6707008445,52,4,1,102788.21160250586,26112.033476824574,476.99396070048874,0,1,east,1
104615.86515730998,56,4,0,66559.70987778215,19790.38365051523,784.0679786984459,0,1,north,0
63563.77942345891,23,2,1,74138.76728797816,27626.063191800935,557.6698636739922,0,0,south,0
49377.81856161311,52,5,1,82140.03334881355,29106.18038161051,461.06383263561503,0,0,north,0
85590.27582424338,29,3,1,103842.33017722612,40372.80782018304,490.0804851499415,0,1,south,0
76116.38117375672,58,3,1,182862.73003968075,41171.192899218455,488.1529065792906,0,1,east,0
57163.684190464235,66,5,0,126558.86395274264,42041.45835026396,450.11365503132197,0,0,east,1
64941.60380178265,45,3,1,133011.2476107862,25792.360321956323,521.208549161972,0,1,west,0
75510.67580777816,32,2,1,44264.657304774664,45994.2883457415,458.3886033204177,0,1,north,1
31318.247084631133,46,1,0,40815.33780595011,49524.70949987651,300.0,0,1,west,1
45148.648594067694,33,3,1,54339.15255691373,11421.564702268595,664.7193169909792,0,1,west,0
82637.4182074868,48,2,1,83666.35291210563,38171.97340250342,493.6982577912283,0,0,south,1
57316.52603238873,39,5,1,126915.53725844441,11897.851399274447,674.5850489447705,0,1,east,0
68860.89420689318,27,3,1,134809.42458320974,11963.774096180892,850.0,0,0,east,0
29490.816091506127,59,2,1,22512.87305093195,27292.07403071406,404.9016562409746,0,1,west,0
33449.9115746141,34,4,1,29480.64025979678,7644.375972833366,671.4801940266962,0,1,south,0
79110.89113656644,32,4,0,71024.32322320926,19340.502061223007,690.4696203505838,0,0,east,0
66321.24636115388,51,4,1,129194.73768947157,49182.32712800768,452.3230555559386,0,0,north,0
81493.8165725529,68,1,1,88044.93655126923,40385.36871131526,448.6024476839506,0,1,north,1
69895.06613619898,69,3,1,93358.4707719491,47434.61328123872,300.0,0,0,east,0
60297.886724994714,43,5,0,112229.62875766002,10219.69302915864,665.3433392573976,0,1,east,0
50246.46139579461,36,1,1,61247.1394190811,36794.807381952516,353.5105800135395,0,0,west,0
58591.18303322072,31,4,1,82500.36729015397,28036.053018898165,567.1127701317615,0,1,north,0
43130.658622375995,67,4,1,58899.99837887505,35375.36885448172,387.90894121398406,0,0,west,1
61505.59700479781,69,5,1,101591.81149868641,46928.26264427287,368.47044708665857,1,1,north,0
75051.64241412574,40,3,1,117063.41611373507,30040.66498319816,518.202721717325,0,1,south,0
65307.243770774025,21,4,0,40742.25553166904,32060.38127091204,404.96474962999434,0,0,west,0
60598.312873172086,69,4,1,78311.44430933407,5631.712864891114,724.9014985838384,0,1,east,0
67558.8352775187,62,3,1,160615.8958774974,29461.93503591386,537.5005842170125,0,1,east,1
71101.0347179691,61,5,1,176069.12724336187,18299.34875662549,653.3798990202637,0,1,west,0
52321.89263093684,66,5,1,31046.465256186755,19525.20994753112,524.1844822850804,0,1,north,0
49223.539892938395,65,1,1,112111.02929824669,46492.50050181281,353.4206834625524,0,1,south,1
62453.91866080743,58,2,1,102892.46933761585,32127.698719488788,443.7627761213279,0,1,north,0
66078.44370822427,57,5,1,149418.13540050015,7286.926480787111,810.4264818345861,0,1,north,0
41168.657926425076,39,3,1,54234.86988356616,7124.38312232639,704.1995970800858,0,0,south,0
55147.43547048591,57,4,0,46145.40749351156,17742.9151210513,611.4041562683601,1,0,north,0
81709.27042557637,51,2,0,71883.68418870437,8334.270372957531,745.7091909784473,0,1,south,0
58922.57513561122,36,1,1,29493.189641911562,21386.117925640985,561.9738173019355,0,1,west,0
36643.784683355996,67,3,1,37308.5326392081,35913.88055600637,428.4153702654294,0,1,east,1
90281.62491046375,69,3,1,203675.7469953179,24585.760220787928,657.6069254014361,0,1,west,0
79551.78293391007,50,5,0,139151.67362115544,7994.151213260108,841.1137271402218,0,1,north,0
55943.11950511099,29,3,0,53636.930727231724,18312.326830285256,609.1742880537246,0,0,north,0
